¡Un golpe!,"A mis nietos les ENCANTAN las vitaminas agrias y gomosas. Realmente les gustaron los gusanos agrios y gomosos de Rhino, pero, por desgracia, no puedo encontrarlos. Estas fueron una buena segunda opción. ¡El gran problema es evitar que coman más de 2!"
Excelente servicio,"Me alegró saber que Amazon tiene este producto en su sección de comestibles. <br /> Aunque el envío tenía un precio individual, no sé si había alguna opción para empacar los frascos de vidrio. <br /> De todos modos, me gustó el servicio rápido."
Pasta maravillosa!,"Desde el sabor hasta la textura, Bionaturae hace la mejor pasta que he comido. Nunca volveré a comprar pasta barata de marca de la tienda de comestibles."
El precio está bien,"Tenemos un poco de maltés que echamos a perder sin fin. Estas golosinas son del tamaño perfecto para él y las ama. <br /><br /> Puede ser un poco exigente. Entre sus obsequios diarios se encuentran los Greenies y, desde que los encontramos en Amazon, los Jerky Naturals de Zuke. Diré que probamos dos tipos diferentes. Junto con estos, probamos las <a href=""http://www.amazon.com/gp/product/B000MLKXOU"">recompensas de bienestar WellBites Chicken and Venison Recipe Dog Treats, 8-Ounce Pouch</a> . <br /><br /> Los Zuke son realmente potentes. Cuando abres la bolsa, te das cuenta de lo fuertes que son. Probablemente son realmente sabrosos por eso (no probé uno). Las golosinas de bienestar parecen un poco más secas. Mientras que a nuestro pequeño le gustan las dos golosinas, la victoria de Zuke sobre el Bienestar. Además, son más baratos, así que eso es aún mejor. No puede tener suficiente de ellos. <br /><br /> También probamos los <a href=""http://www.amazon.com/gp/product/B001MWRT18"">Zuke&#39;s Z-Ridge Mini - Zanahoria Fresh Breath Dental Chew Bones, bolsa de 15 unidades</a> fabricada por Zuke&#39;s. No le gustan tanto como los Greenies. <br /><br /> Yo diría que este producto es uno de los mejores que encontramos para nuestro perro. Además, también pudimos aprovechar el envío gratuito de súper ahorro. Estos son muy recomendables. <br /><br /> [Editar: 14 de agosto de 2011] <br /><br /> ¡Todavía los ama! <br /><br /> Hemos tenido que comenzar a darle a nuestro pequeño Remedel por una pequeña lesión en el hombro que tuvo. Estos Zukes hacen que sea realmente fácil darle la píldora. Como están húmedos, simplemente colocamos la píldora dentro y la presionamos alrededor de la píldora. De esa manera ni siquiera sabe que lo está tomando. Intentar darle píldoras con las golosinas de bienestar no funciona tan bien, ya que son más secas. <br /><br /> [Editar: 29 de septiembre de 2012] <br /><br /> ¿Alguien más nota que parecen diferentes? Los últimos paquetes que compramos eran más secos y frágiles. Tampoco eran tan potentes como los otros. Parece que ya no le gustan tanto. No sé si las bolsas que compramos estaban parcialmente abiertas, por lo que se secaron cuando se entregaron o si su receta cambió. Compraré un poco más y veré cómo resultan. Un poco decepcionado..."
"Seguro, fácil de masticar, sabroso (para perros)","Tengo un mini caniche geriátrico. No puede masticar galletas o texturas de cuero crudo, pero estas golosinas son lo suficientemente suaves y aún proporcionan algo de entrenamiento para las encías y los dientes restantes. <br /> Aprecio el hecho de que los ingredientes son nacionales y se fabrican en los Estados Unidos."
golosinas masticables,Mi golden retriever los ama. Puedes cortarlos en cuadrados si quieres golosinas más pequeñas.
¡Mejor que el hígado o el pepperoni desecado!,"No se trata de la cecina dura y duradera que esperaba, sino de cuadrados pequeños, suaves y masticables. Se dividen fácilmente en pequeñas bolas de tamaño BB (tal vez 12 por cuadrado) y mis cachorros harán ¡NADA por ellos! ¡El mejor ayudante de entrenamiento del mercado!"
Deliciosa comida saludable,"A mi perro le encanta cómo huelen y saben estas golosinas: son golosinas especiales para ella. Son golosinas saludables, ligeramente masticables y bajas en calorías, por lo que es perfecto. Son un buen complemento para sus delicias regulares de pollo y cecina (de Canyon Creek Ranch). <br /> Normalmente divido cada uno en 2 o 4 piezas mientras entreno."
buenas golosinas para perros,Mi Murphy (terrier de trigo de capa suave) ama estas delicias. ¡Son su regalo &quot;especial&quot; que lo trae de vuelta en una carrera acalorada cuando lo llamamos!
En el cordero,"Nuestros perros adoran estas golosinas saludables. Me gustan porque no tienen trigo, maíz o soja. Los cuadrados suaves son un regalo de buen tamaño para nuestras niñas. Tenga en cuenta que el primer ingrediente es el cordero, un lujo poco común para un regalo de perro."
"Resistente, quebradizo, completamente deshidratado e inseguro.","Compré dos bolsas de estas, pensando que era el mismo producto que solía comprar en diferentes envases (azul claro, con una forma de perro transparente sobre un fondo verde hierba). ¡Desafortunadamente, no fue lo mismo por completo! Estas golosinas eran en realidad como cecina, dura y quebradiza. Le doy a mi perro golosinas suaves porque no mastica las malditas cosas, y se atragantó con estas cosas horribles; Tuve que tirarlos. <br /><br /> Tenga en cuenta que los &quot;Zuke&#39;s Jerky Naturals&quot; con el otro empaque (http://www.amazon.com/Zukes-Jerky-Naturals-Beef/dp/B00008DFPY) siempre han sido húmedos y suaves, y nunca he tenido un problema Con ésos. Sospecho que este lote no era un empaque nuevo, como había pensado, sino un empaque muy antiguo; Estas pueden ser las mismas delicias que generalmente le doy a mi perro, solo por haberme sentado en un estante durante años. En cualquier caso, estos eran COMPLETAMENTE diferentes delicias, y no es seguro alimentar a mi perro."
Laboratorio los ama,"Estoy constantemente buscando golosinas saludables para perros que no sean caras. Estas son una de las mejores ofertas que pude encontrar al considerar el costo / onza. Mi laboratorio los ama absolutamente y también son buenos para él. Las golosinas son suaves y húmedas, lo cual es una ventaja para mi perro. Podrían romperse fácilmente en pedazos más pequeños, pero generalmente solo le doy a mi perro uno entero cuando hace algo bueno. No los guardaría en mi bolsillo porque huelen un poco. No es un olor demasiado ofensivo, pero lo suficientemente fuerte como para que no quieras llevarlo contigo todo el día. <br /><br /> Definitivamente recomiendo estos para todos los perros."
Gran regalo!,"¡Estas golosinas son una de las favoritas de mi perro! Me gusta esta compañía, hacen muchas delicias y los ingredientes son de los EE. UU."
¡A los perros les encantan estos!,"Normalmente no compramos golosinas caras (tienden a apegarse a las galletas secas), pero las compramos para todos los perros de la familia como embutidoras para Navidad. Fueron un gran éxito! Nuestro perro está dispuesto a hacer cualquier cosa imaginable para obtener uno de estos. La madre de mi novio, que mima a su Portie por completo, nunca había visto esto antes, y su perro también los amaba como locos, así que salió a comprar un montón más cuando se quedaron sin ella. Además, son naturales y no hay ingredientes con sombra, ¡por lo que son buenos para tu perro! <br /><br /> Solo para aclarar, estos en realidad no tienen la consistencia de cecina. Son pequeños cuadrados de lo que parece un producto cárnico prensado. Claramente, a nuestros perros no les importa y los consumen con gran entusiasmo, ¡así que aún es muy recomendable!"
Las únicas golosinas que usaré.,"Estas delicias son excelentes. Tengo un chihuahua que ha hecho entrenamiento de obediencia y ahora está en entrenamiento de agilidad. Utilizo las golosinas para ayudarlo con su entrenamiento, ya que son fáciles de romper en pedazos pequeños pero lo suficientemente grandes como para llevarlos en mi bolsillo y agarrarlos fácilmente. <br /><br /> NUNCA lo han enfermado, no importa cuánto coma durante una sesión de entrenamiento y se vuelve absolutamente loco cuando me escucha abrir la bolsa. <br /><br /> He comprado las golosinas de menor tamaño de Zukes, pero parecen ser más difíciles y son demasiado grandes para ofrecer un perro pequeño como golosina, pero demasiado difíciles de dividir en pedazos más pequeños. Por lo tanto, creo que los de forma cuadrada son mucho más fáciles de usar para el entrenamiento. <br /><br /> PUEDEN endurecerse si la bolsa se deja abierta, por lo que debe asegurarse de cerrarla inmediatamente. Leí otra mención de póster que al poner una toalla de papel húmeda en la bolsa restaurará la humedad de las golosinas, así que tendré que intentarlo si olvido cerrar una bolsa, lo que sucede. <br /><br /> En general, un regalo saludable y práctico! Estoy muy contento de haber encontrado estos."
Dulces para perros !!!,"Ernie, mi perro, LE ENCANTA estas golosinas. ¡Hará trucos u órdenes solo para obtener su Zuke! <br /> En serio, estas cosas harán que tu perro haga cualquier cosa ... así que, ¡compra dos bolsas!"
suave y delicioso,"Gran producto, soy nuevo en la marca pero me he enamorado de estos productos. No es tan suave como dice un revisor para reemplazar el bolsillo de la píldora. Es muy difícil encontrar tiendas, así que el mejor lugar para comprar es aquí."
¡A mi exigente perro le encantan estas golosinas!,"Mi perro es muy exigente, por decir lo menos. Es súper lindo, pero es muy exigente con las golosinas. No comerá galletas, no le gustan la mayoría de las golosinas falsas de &quot;carne&quot; y no comerá tocino. Debido a esto, ha herido los sentimientos de muchos empleados ansiosos de una tienda de mascotas. Sin embargo, le ENCANTA estas golosinas. Acabamos de adoptarlo del refugio, y sus dueños anteriores no le enseñaron mucho. Estas delicias hacen que entrenar sea mucho más fácil. Hará casi cualquier cosa por ellos. <br /><br /> Son bastante grandes, por lo que puedes romperlos en pedazos mucho más pequeños. Se secarán si deja el paquete abierto, por lo que deben sellarse cada vez. <br /><br /> Sé que estoy haciendo eco de la mayoría de las otras críticas cuando digo esto, pero estas son delicias fantásticas."
Las golosinas favoritas de mi perro,A mi perro le encantan estas delicias en todas las variedades. También son fáciles de romper por la mitad. La bolsa con cierre es una ventaja.
No estoy contento con esto,"Si a tu perro le gustan las barras desnudas, esta es la misma consistencia. Es difícil y, a veces, mi perro se lo comerá, a veces lo dejará. Es muy dificil."
trata,"¡Excelente! Tengo un perro que es muy alérgico a muchas cosas y esto es seguro para él porque no tiene granos de maíz, trigo, etc. Los perros adoran el sabor que uso para entrenar. <br /> ..."
tratar para perro,Este es un buen producto con buen precio. Recibí el regalo y quedé muy satisfecho con el producto y el paquete.
Muy excelente trato para perros,"Mi perro es un perro de servicio y está bastante en el bosque, así que esta es una muy buena herramienta de entrenamiento y trato Además, puedo compartirlos con otros perros si lo considero conveniente"
Grandes convites,¡Mi perro vive por estas golosinas! No puedo esperar para vernos partir en la mañana cuando le doy algunas.
Zuke&#39;s Lamb Jerky Treats: ¡2 patas arriba!,"Las golosinas suaves Lamb Jerky son el primer producto que probamos de Zuke&#39;s. Fueron un gran éxito y continúan siendo uno de los dulces favoritos de mi pequeño schnoodle. <br /> Los cuadrados de cecina blanda (aproximadamente 1 &quot;) se pueden dividir fácilmente en 3-4 piezas. Los usamos para sus sesiones de entrenamiento / juego y parece que le encanta especialmente cuando la recompensa es la cecina blanda de Zuke. <br /> Aunque se comporta con igual entusiasmo cuando la recompensa son las <a href=""http://www.amazon.com/gp/product/B00292BM7C"">golosinas para perros Mini Bakes de 16 onzas de Zuke, la mantequilla de maní n &#39;Blueberryz</a> o el pollo y cereza Mini Bakes de Zuke. Así que supongo que nos quedamos con Zuke."
GRANDES TRATAMIENTOS,"Intento apegarme a todos los productos naturales en mi hogar. Eso va doble para mi perro. ella es una súper perra con un estómago fuerte, pero eso no significa que quiera correr ningún riesgo. estos parecen golosinas de calidad y ella realmente los disfruta. He comprado varios sabores y ella los ama a todos. definitivamente los comprará de nuevo."
A las mascotas no les gusta esta.,"Tenemos dos gatos y cuatro perros. A los gatos parecía gustarles este regalo, pero los perros levantaron la nariz. Uno de ellos, un Chiweenee, come casi todo y no lo toca. Lo intentó y lo dejó tirado en el suelo."
¡Los perros los aman!,"Huelen a humo, así que no estaba seguro de que a mis perros les gustaría. Son bastante particulares. Pero los aman. ¡Solo he pedido más!"
Sabroso y bueno para tu perro,"¡Mi Boston terrier ama estos! Son grandes llenadores de juguetes Kong. Además de ser sabrosos, están hechos en América ... y son nutritivos. ¡Altamente recomendado!"
gran lujo,"Mi perro ama las golosinas de Zuke y esta no es una aceptación. No le gustaban tanto como el pollo, pero aún mantienen su interés. Los cortaré para usar en la clase de cachorros. Los zukes son lo único que no son perritos calientes que llamarán su atención."
Fabuloso para el entrenamiento,"Utilizo esto para entrenar a mi perro y, aunque es un bocadillo exigente, generalmente le gustan. También van mucho más lejos ya que los rompo en pedazos."
¡Nuestro mini Schnauzer LE ENCANTA los naturales de cecina de Zuke!,"¡A mi cachorro de 4 meses le encantan estos, e incluso ha aprendido a &quot;ir a la cama&quot; para poner sus patas en una! Zuke&#39;s es una marca bastante consistente, y nuestro cachorro ama todo lo que hemos comprado hasta ahora. A mi esposo y a mí nos gusta saber que le estamos dando un sabroso manjar que también es natural y está hecho en Estados Unidos. Amazon generalmente los tiene un poco más baratos que la mayoría de las tiendas de mascotas en nuestra área, ¡lo cual también es bueno!"
¡Buster ama estos!,"Buster es un perro de refugio en recuperación y, a veces, un poco quisquilloso para comer. He probado muchos alimentos / golosinas, y algunas cosas que no comerá en absoluto o que es alérgico. (Nota: no tiene problemas con el bistec que he visto, jajaja) <br /><br /> La línea de productos de Zuke ahora son sus favoritos; He probado varios artículos en la línea de Zuke y él los ama a todos. El Jerky Naturals Lamb tiene un fuerte olor (supongo que también un fuerte sabor) y realmente lo hace. <br /><br /> Estados Unidos también, así que, en general, ¡muy recomendable!"
Buen trato saludable para perros,Estoy impresionado con la calidad de estas golosinas para perros. Amazon parece vender estas golosinas al mejor precio y continuaré pidiéndolas en el futuro. A mi perro le gusta mucho la variedad de cordero y huelen muy bien. ¡Recomiendo esto a cualquier amante de los animales!
Deliciosas golosinas!,"¡A nuestro cachorro de 3 meses le encantan estos! Haría cualquier cosa por conseguir uno. Me encantan los ingredientes, y saber que le estoy dando a mi perro algo bueno para ella. Hemos tenido la bolsa durante unos días y todavía están tan suaves como siempre, lo cual es genial. Estas golosinas huelen ... pero eso debería significar que son deliciosas para un perro, ¿verdad? :)"
¡A mi cachorro le encanta esto!,"¡Estas son grandes delicias! ¡Me encanta que sean totalmente naturales! Además, a mi cachorro le encanta su tamaño fácil de comer"
Jerky Naturals Dog Treats.Lamb 6oz.,"Este es un muy buen regalo para perros. Nuestro Chihauhua los ama. Es su favorito Son semi suaves, por lo que los perros mayores con pocos dientes pueden disfrutarlos."
¡Los perros vienen corriendo!,"Nuestros dos perros adoran estas golosinas. Uno viejo y uno más joven, pero ambos están activos. Los dientes del perro mayor no son los mejores. Estas golosinas son fáciles de masticar. ¡Parece que el más joven se los traga enteros y está tan ansioso por conseguirlos! Ah, y mira tus dedos también :)"
Grandes delicias!,¡Los perros los aman! Mezclo las golosinas en su comida para perros y la devoran en un minuto.
Buenos ingredientes y mi perro los ama,¿Qué más puedo pedir? Excelentes ingredientes y mi perro ama estos. Ella hará volteretas para ellos ... muy bien. Gran precio también.
El mejor regalo para perros!,¡Estas delicias son probablemente las más saludables que he dado a mis perros! Huelen tan bien que realmente quiero probarlos (¡pero no lo he hecho ... todavía!). A mis 3 perros les encantan.
El regalo favorito de Bailey,"Estas golosinas son todas naturales, así que me siento bien al recompensar a mi labrador amarillo de un año, y parece que realmente disfruta el tamaño y la textura, así como el sabor de ZUKE&#39;S."
Mis chicas los aman,"A mis 2 doxies les ha gustado todo lo que hace Zukes ... sin embargo, creo que la cecina de cordero es su favorita ... agradable y maloliente, justo lo que un perro quiere."
Gran éxito con los labradores,"No se sabe que los laboratorios sean quisquillosos (subestimación, lo sé), pero wow, estos Zuke están en la parte superior de su lista de &quot;haremos cualquier cosa, solo por favor, ¿podemos tener uno?&quot;. No hay cosas tóxicas en ellos, tampoco."
Amor a primera mordida,¡Mi Schnauzer Miniatura adora estas delicias! Esa es la mejor revisión que puedo dar golosinas para perros.
Pick dog pick,Tuve un perro muy quisquilloso que rechaza cualquier tipo de golosina que se le ofrezca. Él come algunas golosinas suaves y ama estas.
Los ama,¡A mi schnauzer miniatura le encantan estas golosinas! A veces recibo las mini golosinas en pollo para poder darle algunas durante el día o en caminatas; no quiero que tenga sobrepeso ya que es un niño pequeño. Los recomendaría altamente :)
Excelentes bocadillos,"A mi perro le encantan estos bocadillos y no tienen ingredientes artificiales. <br /><br /> Vienen en una bolsa con cierre que es buena, se ponen un poco duras si no se mantienen cerrados."
¡A él le encanta!,"¡A nuestro Bischon le encantan estas golosinas, a nuestro gato también! ¡Y nos encanta que tengan frutas y verduras frescas! ¡Sí!"
Me encanta este regalo!,"Mi perro hará casi cualquier cosa por este regalo. Además, cada golosina se puede cortar fácilmente en pedazos pequeños para entrenar. Los ingredientes enumerados son de buena calidad. No tuve efectos nocivos por dar a mi perro. La carne fue el sabor que compré esta vez"
"Golosinas para perros, cordero","My Min Pin, Snickers parece disfrutar al máximo de estas pequeñas delicias. Son del tamaño perfecto para su pequeña boquita. Gracias."
¡Amamos a Zukes!,"Comenzamos a nuestro perro con Zuke&#39;s Mini trata como recompensas de cachorros. Ahora que es más grande, necesita más. Estas golosinas naturales se ajustan fácilmente dentro de sus juguetes kong y en medio de sus bolas de golosinas eternas y le dan algo diferente. Recomendamos Zuke&#39;s a todos. A mis perros les encantan y están hechos sin rellenos de maíz o subproductos, que son dos cosas que reviso al comprar cualquier regalo."
A mis perros les encantan estos,"Estas delicias fueron muy bien con nuestros tres perros. Son aproximadamente piezas cuadradas de 1 pulgada, por lo que son de buen tamaño para nuestros perros más grandes. También me gusta mucho que tengan ingredientes de alta calidad y no les den a nuestros perros los olores como lo hacen los Milkbones."
Una de las golosinas favoritas del perro.,Mis perros se vuelven locos cuando huelen esto. También son excelentes para entrenar. Los puse en sus juguetes kong también y eso los mantiene ocupados por un tiempo.
Dorkie quiere un regalo,"Bueno, a mi perro parece gustarle mucho esto. Veamos si alguien puede ofrecer envío gratuito de estos."
No realmente &quot;desigual&quot;,"Es difícil saber por las imágenes y la descripción, pero estas no son realmente espasmódicas (tiras secas de carne) sino que son golosinas pequeñas, húmedas y masticables hechas de carne y otros ingredientes. Supongo que la carne se ha formado. Piensa en Pringle contra una papa frita. De todos modos, nuestro perro parece aprobar, ¡ni siquiera estoy seguro de que haya tocado los lados! Las variedades de carne de res, cordero y salmón que probó, desaparecen en un abrir y cerrar de ojos. Un sabroso manjar para su perro, hecho en los EE. UU., Pero no es la cecina que esperaba."
Cordero no abastecido en EE. UU. Como dice la descripción,"Según las características del producto, dice que todas las carnes provienen de los EE. UU. Hoy recibí la cecina de cordero y arroz y dice en el paquete que el cordero viene de Nueva Zelanda. Esa es una gran tergiversación de este producto en la página del producto. Muy decepcionado."
"Ok, pero no es algo que coman con entusiasmo.","A mis chihuahuas les gusta este regalo, pero no lo comen con entusiasmo. Dudan y lo dejan reposar con bastante frecuencia."
Excelente té!,"¡Este té de arándanos y vainilla es excelente! Me encanta todo tipo de té, y un amigo me dio un poco de este arándano y vainilla (y un par de otras variedades Dilmah). Todos son geniales, pero este es uno de mis favoritos. El sabor a arándano y vainilla es delicioso pero no abrumador. Usualmente agrego leche y azúcar a mi té, pero este no lo necesita. ¡Lo recomiendo altamente!"
excelente opción para el regalo &quot;especial&quot; de mi perro,"Comprado a través de Amazon ya que los Snap-Bits son difíciles de encontrar en las tiendas de mascotas. Mi perro está a dieta y las únicas golosinas que puede comer son pocos Cheerios, zanahorias pequeñas cortadas en trozos pequeños (y sí, se los come) y cubitos de hielo. Los broches de presión son su regalo extra especial y ella sabe cuándo están en mi mano. Realmente le gusta cuando ruedo una por el suelo para que ella la persiga y la muerda."
Otro producto de Canidae que a mis perros les encanta,Estas son pequeñas galletas de tamaño agradable para el entrenamiento que mis perros de 50 y 75 libras pueden engullir fácilmente. Me imagino que también funcionarían bien para los perros más pequeños como un regalo de tamaño más regular. Son aproximadamente del tamaño de una moneda cada una.
Té,"Muy ligero en sabor, pero muy bueno, ¡ty! Además, servicio muy rápido! ¡Realmente disfruté este proyecto! ¡Ordenaría esto de nuevo! Ty!"
Absolutamente delicioso café!,"Soy un gran bebedor de café, y me encantan los k-cups por hacer una taza rápidamente antes de salir a trabajar por la mañana. Si bien hay muchas opciones, prefiero un café fuerte y audaz a primera hora de la mañana. El asado francés Wolfgang Puck es absolutamente delicioso, fuerte y nada amargo, y es una excelente primera taza de café. ¡Lo recomendaría encarecidamente a todos los amantes del café!"
SABROSO,"Siempre tomamos Timmothy&#39;s o Emeril&#39;s. Pensé que probaríamos algo diferente. No hay muchos descafeinados para elegir. Nos sorprendió gratamente que esto tuviera un gran sabor con un sabor de cuerpo completo. Me gusta mi café en el lado más suave, por lo que incluso puedo obtener 2 tazas de 1 Kcup."
Buen material,"Buen café con sabor sutil para la media tarde recogerme. Un poco de dulzura sin ser exagerado. Ojalá estuviera disponible en grano entero, ya que me gusta más fuerte que la taza Keurig puede hacerlo."
Entrega lo que fue promesas,"Wolfgang Puck&#39;s Chef&#39;s Reserve Colombiano (Dark Roast) es básicamente lo que dijeron que sería. Asado oscuro, pero no demasiado fuerte. La acidez es baja, pero con mucho sabor agradable. Al mismo tiempo, puede beber este café negro sin necesidad de edulcorante y / o leche. Este café es de tradición europea y complacerá a muchas personas. Lo recomendaría después de la cena, pero no si necesitas una sacudida para despertarte."
Mi madre dijo que esto no era tan sabroso como otros &quot;Extra Bolds&quot;,"Esta es la información más ÚTIL que necesitarás saber sobre las K-Cups, y una que me llevó una eternidad descubrir: <br /><br /> El café en negrita / extra en negrita en términos de k-tazas no significa que el café en sí sea más fuerte, solo significa que incluyeron más molido en las tazas para proporcionarle un café más fuerte. <br /><br /> ¡Ahí! Ahora ya lo sabes. <br /><br /> Mi madre apuesta por los Extra Bolds solo porque ha sido adicta a la cafeína durante más de 40 años, y es frugal y cree que esto le devuelve más por su dinero (o más bien el mío, ya que lo compro para ella). <br /><br /> Desafortunadamente, de todas las k-cups Extra Bold que ha probado, afirma que el Wolfgang Puck es el sabor más débil. Lo ha intentado en el formato de porción mediana y pequeña, y ambos han producido bebidas con menos sabor. <br /><br /> Si está buscando un café rico, sabroso y de sabor fuerte, pruebe el <a href=""http://www.amazon.com/gp/product/B001HKZZ7A"">café tostado mediano Van Houtte Cafe Honduras, café extra audaz, 24 tazas de K para cerveceros Keurig (paquete de 2)</a> ."
"Débil, incluso en una taza pequeña","Este café se prepara muy débil, como un tostado ligero. Las vainas de reserva de WP Chef están algo más de la mitad. Ponga la vaina en escala y es un 15% menos de peso de café que las vainas normales. Quédate con vainas normales o extra negrita si te gusta el café que sabe a café."
Realmente decepcionado,"Quería que me gustara este café, lo hice. Hemos probado otras K-Cup Wolfgang Puck y nos hemos sorprendido gratamente. Esto simplemente no nos impresionó. Regusto amargo, y tiene un sabor casi repugnante de vainilla. Huele muy bien mientras se prepara, pero simplemente no está a la altura de la taza. ¡Estoy realmente decepcionado porque ahora tengo una caja y media de este producto que realmente no queremos beber! Gran precio sin embargo."
¡Bebe el espíritu de Aloha!,"¡Compré estos para mi mamá y ella los ama! No le gustan los sabores audaces del café, pero le gustan más las variedades dulces y más sabrosas. Este combina el sabor de las islas con un suave sabor a nuez. ¡Amazon tenía un GRAN precio en estos y esto es algo que realmente puedo recomendar!"
"Gran sabor, pésima taza","Este es un buen café descafeinado, pero nunca antes había tenido una taza vacía que vertiera el contenido en mi taza. Es extremadamente irritante lidiar con los motivos en la taza y la máquina cuando se elige deliberadamente un sistema que evita el desorden."
"Si quieres un café con sabor, está bien ... pero por lo demás YUK",Advertencia: este es un sabor FUERTE. <br /><br /> Pensé que sería Blue Mountain-y ... oh no. Es como ... sabor a ron o algo así. Yuk
Un favorito en la oficina.,"Admito que generalmente no bebo descafeinado, pero este es un favorito en mi oficina y sentí que merecía una buena calificación."
Island Escape!,Probé este sabor dentro de un paquete de variedad y ¡ME ENCANTÓ! Usualmente agrego crema y azúcar a mi café. ¡Con esta taza de k agregué crema de coco y descubrí que no tenía que agregar azúcar! Era tan dulce y ligero y sabía exactamente como una piña colada. ¡Absolutamente amo esta k taza y estoy planeando inscribirme para suscribirme y ahorrar en esta!
¡Justo y te encantará!,"Este café Wolfgang Puck sabía muy bien. El sabor a vainilla es perfecto. Algunas reseñas dijeron que no era tan bueno, que no tenía suficiente sabor, etc. No preste atención a las malas críticas publicadas aquí. Nunca publiqué un producto y probé muchos k-cups diferentes. Esta es una buena k-cup y no dude en comprar este sabor debido a los comentarios negativos. Casi dudé y no lo compré y luego pensé que lo probaría. Valió la pena elegir el sabor francés de vainilla. Lo disfrutarás. Sabe mejor que otros sabores de vainilla k taza como folgers y sabor van houtte."
"Buen café, pero vamos a aclarar los sabores?","Vi las buenas críticas de este café Jamaica Me Crazy, pero todos los críticos parecen preguntarse si tiene sabor a coco, vainilla, caramelo, ron o licor de café. <br /><br /> En primer lugar, no obtengo nada de coco. Un poco de vainilla, pero en su mayoría sabe a café con crema irlandesa de baileys. <br /><br /> De hecho, después de beber una taza, tuve que ir a recoger a mi hijo al jardín de infantes y se me ocurrió que algunos de los otros padres podrían pensar que estaba bebiendo café con púas mientras esperábamos a que saliera la clase. :) <br /><br /> Pero es bueno. Se lo recomiendo a cualquiera que le guste el café con sabor. Realmente no hay nada como eso y he probado unos 20 sabores diferentes de k-cup."
No es lo mejor,"Con tantas opciones ahora, pensé que podría intentarlo. <br /> La tienda de donas Decaf es, con mucho, mi favorita y esta se queda corta."
"Muy suave, no ácido","Solía suscribirme y ahorrar con Timothy World Kona, pero debido al hecho de que el precio de Timothy subió tan alto, fui a Wolfgang Puck Breakfast in Bed. Gratamente sorprendido, y debo decir que me gusta mucho más que el Kona. Parece mucho más suave, pero el sabor aún conserva un agradable sabor cálido, suave y audaz. Gran manera de comenzar el día! Ah, y me encanta el nombre de este café;)"
Demasiado suave para mí,"Compré esto porque Amazon había aumentado DRASTICAMENTE el precio de lo que suelo comprar, así que pensé en probar algo nuevo. Normalmente bebo Coffee People Donut Shop, que es una buena y fuerte taza de café. Esto fue un poco decepcionante. Se llama asado medio, pero cuando preparo una taza grande (mi Keurig tiene 3 opciones de tamaño), parece un té fuerte, de color muy claro. Hace una taza de café muy débil. Cuando preparo la taza más pequeña posible, es un poco mejor, pero prefiero una taza grande de café fuerte. Creo que puedo probar el Rodeo Drive o Sorrento, pero este es demasiado débil y ligero para mí. (Por extraño que parezca, la primera vez que probé Donut Shop, pensé que era demasiado fuerte ... ya que estaba acostumbrado a los cafés más débiles. Ahora que he comenzado a beber las variedades más fuertes, es difícil volver al &quot;agua marrón&quot; &quot;)"
A debe tener en mi carrusel!,"¡No esperaba que este fuera tan rico o lleno! Sin embargo, tiene un acabado ahumado que es típico de un asado francés pero no sabe a quemado. ¡Creo que muchas veces un asado francés tiene un sabor delgado y aún amargo en lugar de lleno y ahumado, pero este no! Muy contento con él y definitivamente ordenaré nuevamente. Si te gusta una taza más fuerte por la mañana, sin ser amargo, prueba esta."
Wolfgang Puck Colombino,"Producto de muy buen sabor, pero necesito usarlo en la configuración más pequeña de mi B-60 para disfrutar realmente de la profundidad."
¡Delicioso!,"Todavía estoy esperando que Peets salga con Kcups, pero mientras tanto, los cafés de Wolfgang Puck están llenando la cuenta. Me gusta mucho Sorrento AND Rodeo Drive --- suave y con cuerpo. <br /> JS"
Una cerveza fuerte pero amarga,"Como fanático de French Roast, compré esta marca de K-cup con altas expectativas, considerando el nombre que se le atribuye. Estaba decepcionado. Tiene un aroma abundante y un sabor con cuerpo, pero deja un sabor amargo. <br /><br /> Si eres un amante de los asados más robustos, te recomendaría probar el <a href=""http://www.amazon.com/gp/product/B002L41Y8A"">estilo Kona Blend Island de Coffee People, K-Cups extra negrita para Keurig Brewers (paquete de 50)</a> . Es una mezcla suave sin el amargor que brinda esa patada que probablemente estés buscando."
Definitivamente un buen desayuno!,"No demasiado audaz, no demasiado débil ... no amargo. Una buena manera de comenzar si no te gustan los cafés realmente fuertes. Mi esposo y yo hemos agregado la línea Wolfgang Puck &quot;Desayuno en la cama&quot; y los sabores &quot;Rodeo Drive&quot; a nuestro ritual de compra."
Bueno,"Esta K-Cup con sabor no está fuera de este mundo, pero no es horrible. En mi opinión, es mucho más sabrosa que la K-Cup Wolfgang Puck Hazelnut. Nos encanta el café con sabor en nuestra casa, por lo que volvería con este. Vale la pena intentarlo."
Más suave de lo esperado,"Nunca había tenido avellana hawaiana antes, así que no sabía qué esperar, pero resulta que es bastante buena, no tan sabrosa como dicen DD, pero no obstante bastante buena. Lo tengo ahora en suscripción junto con el pastel de chocolate alemán, otro de mis K-cups con sabor favoritos."
Desayuno en la cama K-Cups,"¡Esto me ha convertido en un amante del café! Muy suave y suave para el estómago, pero con un gran sabor. ¡Quiéralo!"
